Serial,Event,Code Province,Code District,Code Division,Date (YMD),Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts
FL2005,FLOOD,lka001,lka001003,lka001003006,24/11/2005,0,0.0,0.0,0.0,21.0,76,0,1966,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003006,20/03/2006,0,0.0,0.0,0.0,0.0,15,0,990,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003006,12/10/2006,0,0.0,0.0,0.0,12.0,5,0,85,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001003,lka001003006,24/05/2005,0,0.0,0.0,0.0,20.0,74,0,1110,0,0,0,0,0,0,0.0,0,0
FL1998,FLOOD,lka001,lka001003,lka001003033,10/5/1998,0,1.0,0.0,0.0,0.0,11,0,55,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka001,lka001003,lka001003033,4/5/2003,0,1.0,0.0,0.0,5.0,25,0,200,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka001,lka001003,lka001003012,17/05/2003,21,4.0,0.0,0.0,312.0,963,0,6375,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003012,20/10/2006,20,0.0,0.0,1.0,12.0,42,0,270,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001003,lka001003012,21/11/2005,0,0.0,0.0,0.0,13.0,37,0,250,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka001,lka001003,lka001003015,17/05/2003,5,0.0,0.0,0.0,72.0,543,0,16095,0,0,0,0,0,0,0.0,0,0
FL2000,FLOOD,lka001,lka001003,lka001003036,17/09/2000,0,0.0,0.0,0.0,0.0,32,0,160,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka001,lka001003,lka001003036,17/05/2003,5,0.0,0.0,0.0,165.0,296,0,2305,0,58,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003036,2/9/2006,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003036,24/10/2006,3,0.0,0.0,0.0,0.0,14,0,70,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001003,lka001003024,28/10/2006,0,0.0,0.0,0.0,7.0,15,0,1322,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001003,21/11/2005,2,1.0,0.0,0.0,0.0,0,0,4250,0,1350,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001003,27/10/2006,3,0.0,0.0,0.0,0.0,0,0,6900,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka001,lka001001,lka001001024,21/04/1999,0,0.0,0.0,0.0,11.0,135,0,18195,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001024,27/10/2006,3,0.0,0.0,0.0,1.0,2,0,1934,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001024,21/11/2005,0,0.0,0.0,0.0,2.0,36,0,14875,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka001,lka001001,lka001001024,20/10/2002,3,0.0,0.0,0.0,0.0,0,0,210,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001024,18/11/2006,3,0.0,0.0,0.0,0.0,0,0,481,0,201,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001021,21/11/2005,0,0.0,0.0,0.0,1.0,25,0,3175,0,652,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001021,24/03/2006,0,0.0,0.0,0.0,0.0,39,0,195,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001036,22/11/2005,8,0.0,0.0,0.0,27.0,427,0,2270,0,0,0,0,0,0,0.0,0,0
FL1993,FLOOD,lka001,lka001001,lka001001036,26/05/1993,0,0.0,0.0,0.0,0.0,45,0,225,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001012,21/11/2005,0,2.0,0.0,0.0,0.0,0,0,1002,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka001,lka001001,lka001001012,21/04/1999,0,0.0,0.0,0.0,0.0,127,0,635,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,192,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,270,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,89,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,200,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,170,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,0,0.0,0.0,0.0,1.0,0,0,35,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001009,26/10/2006,2,0.0,0.0,0.0,0.0,0,0,86,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,5,0,70,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,2.0,4,0,144,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,2.0,15,0,612,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,4.0,10,0,274,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,1,0,43,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,3.0,10,0,657,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,10.0,30,0,558,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,2.0,4,0,181,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,15,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,2.0,7,0,181,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,7.0,27,0,1023,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,27,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,24,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,5,0,211,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,0,0,18,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001009,22/11/2005,3,0.0,0.0,0.0,0.0,6,0,376,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka001,lka001001,lka001001031,25/09/2004,0,0.0,0.0,0.0,0.0,45,0,171,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,360,0,1900,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,126,0,1050,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,500,0,2500,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,1100,0,6000,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,700,0,3000,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001031,22/11/2005,0,0.0,0.0,0.0,0.0,164,0,1244,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001031,27/10/2006,2,0.0,0.0,0.0,0.0,0,0,1850,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001031,27/10/2006,2,0.0,0.0,0.0,0.0,0,0,415,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001042,17/05/2003,3,0.0,0.0,0.0,0.0,0,0,550,0,68,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001027,21/11/2005,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001027,4/9/2005,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka009,lka009001,lka009001009,19/03/1999,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka009,lka009002,lka009002030,19/03/1999,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1998,FLOOD,lka009,lka009001,lka009001027,6/10/1998,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001045,17/05/2003,4,0.0,0.0,0.0,2.0,14,0,60,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka009,lka009001,lka009001015,5/4/2004,2,0.0,0.0,0.0,0.0,0,0,44,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001018,17/05/2003,2,0.0,0.0,0.0,4.0,19,0,115,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001006,21/11/2005,1,0.0,0.0,0.0,0.0,0,0,115,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001006,17/05/2003,5,0.0,0.0,0.0,83.0,255,0,1680,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka009,lka009001,lka009001006,19/03/1999,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1995,FLOOD,lka009,lka009001,lka009001006,7/10/1995,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1995,FLOOD,lka009,lka009001,lka009001006,4/6/1995,0,0.0,0.0,0.0,62.0,24,0,486,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001033,17/05/2003,1,0.0,0.0,0.0,0.0,0,0,690,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka009,lka009001,lka009001033,4/6/2004,0,0.0,0.0,0.0,8.0,38,0,230,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001030,17/05/2003,5,3.0,0.0,0.0,92.0,916,0,3855,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001021,17/05/2003,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001021,15/02/2003,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001012,4/9/2005,0,0.0,0.0,0.0,1.0,2,0,3650,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka009,lka009001,lka009001012,20/09/2004,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1993,FLOOD,lka009,lka009001,lka009001012,8/10/1993,1,0.0,0.0,0.0,0.0,0,0,15377,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001012,17/05/2003,5,9.0,15.0,0.0,618.0,2859,0,15200,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001009,21/11/2005,3,0.0,0.0,0.0,0.0,17,0,68,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka009,lka009001,lka009001024,4/9/2005,0,0.0,0.0,0.0,0.0,0,0,450,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001024,17/05/2003,3,0.0,0.0,0.0,64.0,568,0,32591,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001003,17/05/2003,5,3.0,8.0,0.0,0.0,58,0,220,0,220,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka009,lka009001,lka009001003,19/04/1999,0,0.0,0.0,0.0,0.0,7,0,1500,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001039,17/05/2003,3,0.0,0.0,0.0,175.0,486,0,3977,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001006,27/10/2006,0,0.0,0.0,0.0,0.0,0,0,51878,0,1066,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001006,22/11/2005,3,0.0,0.0,0.0,1.0,3,0,51634,0,5929,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001015,21/11/2005,0,2.0,0.0,0.0,0.0,137,0,644,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001015,21/06/2006,3,0.0,0.0,0.0,0.0,14,0,74,0,0,0,0,0,0,0.0,0,0
FL1996,FLOOD,lka001,lka001001,lka001001015,20/09/1996,0,0.0,0.0,0.0,1.0,12,0,260,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka001,lka001001,lka001001033,24/09/2004,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001033,22/11/2005,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001033,22/11/2005,0,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001033,22/11/2005,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka001,lka001001,lka001001033,9/11/2004,0,0.0,0.0,0.0,0.0,0,0,3160,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka001,lka001001,lka001001033,3/12/2004,0,0.0,0.0,0.0,0.0,0,0,3160,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka001,lka001001,lka001001033,11/5/2003,0,0.0,0.0,0.0,0.0,157,0,785,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka006,lka006002,lka006002015,21/11/2002,2,1.0,0.0,0.0,0.0,0,0,855,0,0,0,0,0,0,0.0,0,0
FL2000,FLOOD,lka006,lka006002,lka006002015,26/12/2000,1,0.0,0.0,0.0,35.0,301,0,7225,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002006,20/11/2006,3,0.0,0.0,0.0,0.0,12,0,1150,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002048,24/10/2006,0,0.0,0.0,0.0,24.0,18,0,1434,0,0,0,0,0,0,0.0,0,0
FL1995,FLOOD,lka006,lka006002,lka006002021,4/11/1995,2,0.0,0.0,0.0,15.0,104,0,600,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka006,lka006002,lka006002012,21/11/2002,0,0.0,0.0,0.0,0.0,24,0,755,0,0,0,0,0,0,0.0,0,0
FL1994,FLOOD,lka006,lka006002,lka006002033,12/2/1994,3,0.0,0.0,0.0,0.0,0,0,215,0,0,0,0,0,0,0.0,0,0
FL1997,FLOOD,lka006,lka006002,lka006002033,6/11/1997,0,0.0,0.0,0.0,0.0,90,0,3420,0,0,0,0,0,0,0.0,0,0
FL1997,FLOOD,lka006,lka006002,lka006002033,23/11/1997,3,0.0,0.0,0.0,0.0,12,0,400,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka006,lka006002,lka006002033,21/11/2002,0,0.0,0.0,0.0,2.0,14,0,3400,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka006,lka006002,lka006002042,21/11/2005,3,0.0,0.0,0.0,0.0,0,0,200,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka006,lka006002,lka006002042,8/11/2004,2,0.0,0.0,0.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka006,lka006002,lka006002042,5/6/2002,2,0.0,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,0
FL1998,FLOOD,lka006,lka006002,lka006002036,10/11/1998,0,0.0,0.0,0.0,0.0,67,0,335,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002036,24/10/2006,0,0.0,0.0,0.0,6.0,22,0,7583,0,0,0,0,0,0,0.0,0,0
FL1998,FLOOD,lka006,lka006002,lka006002027,20/12/1998,0,0.0,0.0,0.0,0.0,5,0,60,0,60,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka006,lka006002,lka006002003,21/05/2005,2,0.0,0.0,0.0,0.0,8,0,193,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka006,lka006002,lka006002003,26/12/2004,3,0.0,0.0,0.0,0.0,0,0,680,0,572,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka006,lka006002,lka006002003,8/11/2004,0,0.0,0.0,0.0,0.0,0,0,120,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka006,lka006002,lka006002039,21/11/2005,0,0.0,0.0,0.0,0.0,107,0,1796,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka006,lka006002,lka006002039,8/11/2004,8,0.0,0.0,0.0,0.0,102,0,1650,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka006,lka006002,lka006002039,31/05/2002,4,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0
FL1978,FLOOD,lka007,lka007002,lka007002015,24/11/1978,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka006,lka006002,lka006002030,19/10/1992,0,0.0,0.0,0.0,7.0,28,0,5737,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002009,24/10/2006,10,0.0,0.0,0.0,0.0,0,0,490,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka001,lka001001,lka001001027,4/6/1999,0,0.0,0.0,0.0,0.0,27,0,2185,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka001,lka001001,lka001001027,21/11/2005,0,0.0,0.0,0.0,0.0,1893,0,9465,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001021,17/05/2003,2,6.0,0.0,0.0,285.0,721,0,13147,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka003,lka003001,lka003001009,18/12/2006,2,0.0,0.0,0.0,1.0,93,0,470,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka003,lka003001,lka003001009,4/5/2004,2,0.0,0.0,0.0,0.0,64,0,312,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001009,3/5/2003,0,0.0,0.0,0.0,0.0,56,0,220,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka003,lka003001,lka003001009,15/10/1999,0,0.0,0.0,0.0,0.0,215,0,1300,0,0,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka003,lka003001,lka003001009,13/04/1999,0,0.0,0.0,0.0,0.0,313,0,1565,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka003,lka003001,lka003001027,20/09/2004,4,1.0,0.0,0.0,0.0,12,0,538,0,0,0,0,0,0,0.0,0,0
FL1998,FLOOD,lka003,lka003001,lka003001003,10/10/1998,0,0.0,0.0,0.0,25.0,60,0,1450,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001027,17/05/2003,7,2.0,4.0,0.0,120.0,323,0,4195,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001048,1/10/2003,0,6.0,0.0,0.0,0.0,0,0,43,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001036,17/05/2003,0,0.0,0.0,0.0,4.0,8,0,400,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka003,lka003001,lka003001024,20/10/2006,1,0.0,0.0,0.0,0.0,20,0,50,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001015,17/05/2003,12,2.0,0.0,0.0,36.0,115,0,755,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka003,lka003001,lka003001012,4/9/2006,0,0.0,0.0,0.0,0.0,6,0,30,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003001,lka003001012,17/05/2003,13,0.0,0.0,0.0,28.0,305,0,1665,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002018,17/05/2003,2,2.0,0.0,0.0,134.0,275,0,20801,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka003,lka003002,lka003002039,29/10/2006,0,0.0,0.0,0.0,2.0,17,0,95,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002012,17/05/2003,0,1.0,0.0,0.0,58.0,62,0,550,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002009,17/05/2003,0,21.0,9.0,0.0,435.0,117,0,6000,0,272,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002021,1/10/2003,0,1.0,0.0,0.0,2.0,2,0,235,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002030,17/05/2003,2,1.0,0.0,0.0,5.0,12,0,85,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002015,17/05/2003,2,1.0,0.0,0.0,220.0,1057,0,26816,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka003,lka003002,lka003002045,2/7/2004,2,1.0,0.0,0.0,1.0,0,0,7,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,,17/05/2003,0,1.0,12.0,0.0,142.0,3262,0,33325,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002003,17/05/2003,0,5.0,0.0,0.0,333.0,193,0,13670,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002033,17/05/2003,0,0.0,0.0,0.0,9.0,55,0,320,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002027,17/05/2003,10,3.0,0.0,0.0,104.0,246,0,22140,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002024,17/05/2003,0,2.0,0.0,0.0,1.0,0,0,9571,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka003,lka003002,lka003002006,17/05/2003,0,0.0,0.0,0.0,856.0,606,0,7310,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka009,lka009002,lka009002021,24/10/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001002,lka001002012,19/11/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka008,lka008002,lka008002012,16/12/2006,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
UF2006,FLOOD,lka003,lka003001,lka003001033,20/11/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka008,lka008002,,16/12/2006,0,0.0,0.0,0.0,0.0,0,0,26500,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka005,lka005002,,17/12/2006,0,0.0,0.0,0.0,0.0,0,0,11770,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka002,lka002003,lka002003012,21/12/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka005,lka005002,lka005002051,17/12/2006,0,0.0,0.0,0.0,0.0,200,0,642,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001002,lka001002018,25/10/2006,0,0.0,0.0,0.0,0.0,0,0,400,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001012,23/06/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
UF2006,FLOOD,lka001,lka001003,lka001003024,18/06/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001002,lka001002021,26/10/2006,0,0.0,0.0,0.0,0.0,0,0,100,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001002,lka001002018,22/10/2006,0,0.0,0.0,0.0,0.0,0,0,2000,0,0,0,0,0,0,0.0,0,0
